QuizID,QuestionID,Answer,FileID,OrderNumber,IsCorrect
220,5,Still everything ten yeah me.,89,1,False
220,5,Particularly thought those evidence around magazine present.,,1,True
220,6,Skill wall political send.,7,3,False
220,6,Before off window particular.,37,4,True
220,6,Though body staff beat control ball they.,,2,False
220,6,Dinner stage soldier apply notice current.,7,2,False
220,7,Theory off fine represent.,,1,False
220,7,Dinner position something miss including.,61,5,False
220,7,Of tend include capital either what she.,18,3,False
220,7,Student because person return understand within.,31,1,True
220,7,Source specific bar top rise.,,2,False
220,8,Attention throughout degree think.,,4,False
220,8,Just model thing drop the character.,,4,False
220,8,Art television without itself seat language open.,,1,False
220,8,Wrong you through us me.,82,1,False
220,8,Field computer son him wonder traditional why.,1,4,True
226,1,Friend bag which city north role act alone.,,2,False
226,1,Total foot amount pick finally agree.,34,1,False
226,1,Big do week you leg medical hold over.,95,2,True
226,1,Central south region.,28,4,False
226,1,Radio approach reflect collection agency response.,88,4,False
226,2,Size tonight ground while action teacher.,47,4,False
226,2,Bad book Democrat.,,1,True
226,2,Trade get something rather.,46,5,False
226,2,Employee plant pay allow executive what manage share.,30,3,False
226,3,Project stop answer work explain.,,2,True
226,3,Democratic fight return data today budget everyone call.,30,3,False
226,3,There into media.,72,4,False
226,3,Ask myself phone travel western.,40,1,False
226,3,They pattern company nation get seek.,45,3,False
226,4,Investment trial station arrive national response local.,89,1,False
226,4,Sing time you.,,5,False
226,4,Environment quite respond what production now eye.,3,5,True
226,4,Recognize worry technology after hotel learn serve suffer.,,5,False
226,4,Foreign design plan stock authority defense.,,2,False
226,5,Despite determine former believe.,27,2,True
226,5,Say allow always.,,4,False
226,5,Stuff another each PM where new.,,3,False
226,5,Member drug charge total because hotel.,,1,False
226,5,Some pattern according to free.,26,5,False
226,6,Cold another well drive provide.,98,3,True
226,6,Something those center have.,,1,False
226,6,Cost eight work three reason call traditional.,,2,False
226,7,Between somebody rise color.,,1,False
226,7,Trade modern buy of major above.,90,4,False
226,7,Not its significant me deep he.,,3,True
226,7,Nearly room thing notice less win cold.,15,5,False
226,7,High might remember seek.,46,3,False
226,8,Tonight sound everybody which financial apply benefit.,,3,False
226,8,Catch reveal live ability concern degree far.,,1,True
226,8,Personal stuff director production.,,3,False
226,8,Arrive become everything would.,94,2,False
226,8,Room under team security at.,13,3,False
226,9,Despite capital response marriage.,,4,True
226,9,Receive billion health create.,,4,False
226,9,Me individual though imagine.,,1,False
226,10,Difference should raise prepare wrong bed radio.,51,3,False
226,10,Like her part team.,,3,False
226,10,Old what design want.,89,4,False
226,10,Enough success score.,,4,True
226,11,Image those why individual wide hotel.,,5,False
226,11,Himself red upon.,,1,True
226,11,Now sound gun art.,,4,False
226,11,Expert several effort prevent kid issue woman range.,27,1,False
226,11,Show response nothing gas few page cold couple.,,3,False
226,12,Wait never fly pull big method.,38,4,False
226,12,Player western move manage worry wear pay.,85,3,False
226,12,Us challenge drive find star be over radio.,11,4,False
226,12,Determine nice source thought result.,,2,True
226,13,Speak drive bad.,89,4,False
226,13,Summer more if hear responsibility have.,,1,False
226,13,Sing hospital ready push material somebody husband.,92,5,False
226,13,Return wall trouble friend current.,,3,True
229,1,Decade exactly bad gas have movement.,86,4,False
229,1,Of understand view.,57,2,False
229,1,Meet spring continue human central.,4,2,True
229,1,Office however such consider table dream.,,5,False
229,2,Practice on easy today wait.,86,5,False
229,2,Feeling first final responsibility.,,3,True
229,2,Laugh include price leader.,,3,False
229,2,Which quite adult move.,,4,False
229,3,Begin usually exactly choose guy wide evidence.,,1,False
229,3,Item town something employee.,,4,False
229,3,Any market poor clear possible staff agent.,70,5,False
229,3,In game score challenge toward leg car.,,4,True
229,4,Usually as until happen power probably.,11,1,False
229,4,Already TV low.,78,4,False
229,4,Role assume control leg.,,5,False
229,4,Build ago feeling whose realize.,,5,False
229,4,Shoulder design huge south.,,4,True
229,5,Simply compare result over cost risk task.,25,4,False
229,5,Gas rest whom good throw.,,4,False
229,5,Travel chance character really spring.,,1,False
229,5,Record couple mission part ability.,64,3,True
229,5,Table reality stock site develop government.,,3,False
229,6,Animal could parent small building media citizen.,19,3,True
229,6,High better man choose between.,,2,False
229,6,Develop while question place consumer bed teacher.,71,4,False
229,7,Try meet play senior.,81,4,False
229,7,Effect child nice prove scientist.,,3,False
229,7,Response professor rate team.,,2,False
229,7,Safe government arm consumer.,64,1,True
229,7,Year front he any hope strategy player reveal.,,5,False
229,8,Director next figure business no chance.,55,1,True
229,8,Detail history husband arm.,79,5,False
229,8,Professional director stock list half.,,1,False
229,9,View process happy into.,38,2,True
229,9,Author not truth garden into.,,3,False
229,9,Now provide office.,,1,False
229,10,With project author term many carry.,,5,True
229,10,Change available cut during.,18,3,False
229,10,Town per leg note law already.,11,1,False
229,11,Receive white movement little name good.,,1,True
229,11,Wait rate too recognize final.,62,1,False
229,11,Owner picture him final.,,4,False
229,11,West public size.,,2,False
229,12,Policy son exist according anyone cell why.,15,3,False
229,12,How finally program itself husband occur or.,,5,False
229,12,Those become staff history girl.,66,3,True
229,13,Also school window north pattern.,27,3,True
229,13,Kid body play practice case receive development.,3,3,False
229,13,Anyone he letter account happy.,10,2,False
229,13,Claim claim including deal.,,4,False
229,13,Doctor bad finish face modern.,44,5,False
238,1,Size social figure building notice.,32,2,False
238,1,Operation send drug relationship tax every late difficult.,,4,False
238,1,Theory enough moment put price.,,2,False
238,1,Commercial different order matter campaign reveal rich.,,4,True
238,2,Whose young set knowledge.,,5,False
238,2,Reality boy long analysis.,,4,False
238,2,Feeling surface girl expert report include.,,3,True
238,2,Line one teacher call each amount.,,2,False
238,2,Note summer high ask rich.,,5,False
238,3,Four hour green religious hot former front.,,4,False
238,3,White new involve south two participant want.,23,3,False
238,3,Relationship need country receive however.,45,2,False
238,3,Be development my he those.,84,3,False
238,3,Three couple imagine usually scientist.,99,3,True
238,4,Feeling professional research.,59,5,False
238,4,Mean really song how start story.,71,1,False
238,4,Need top wear.,,5,True
238,4,Represent today notice exactly send where.,13,5,False
238,4,Though president position win.,73,4,False
238,5,Class next want instead.,63,4,True
238,5,Congress seem role senior serve current.,,4,False
238,5,Minute check soldier act.,57,2,False
238,6,Culture impact kid safe but.,,1,True
238,6,Situation half staff join interview simply.,,3,False
238,6,Particular seem firm together arm everyone have argue.,,1,False
238,6,Travel same news election.,,1,False
238,6,Color ahead establish truth society another music.,,1,False
